date,city,country,latitude,longitude,temp_max_c,temp_min_c,temp_mean_c,precipitation_mm,rain_mm,wind_max_kmh,humidity_pct
2025-10-22,New York,US,40.71,-74.01,16.6,11.4,13.7,1.5,1.5,21.1,70
2025-10-23,New York,US,40.71,-74.01,15.1,8.6,11.4,0.1,0.1,18.1,62
2025-10-24,New York,US,40.71,-74.01,14.9,5.8,10.2,0.0,0.0,11.9,67
2025-10-25,New York,US,40.71,-74.01,14.4,5.8,10.3,0.0,0.0,9.2,68
2025-10-26,New York,US,40.71,-74.01,14.4,6.8,10.3,0.1,0.1,7.2,66
2025-10-27,New York,US,40.71,-74.01,12.9,3.5,8.0,0.0,0.0,11.7,64
2025-10-28,New York,US,40.71,-74.01,12.4,4.2,8.7,0.0,0.0,21.7,66
2025-10-29,New York,US,40.71,-74.01,13.6,7.1,10.4,0.1,0.1,16.7,68
2025-10-30,New York,US,40.71,-74.01,16.5,10.9,13.8,44.4,44.4,26.5,91
2025-10-31,New York,US,40.71,-74.01,14.8,10.1,11.9,0.0,0.0,27.4,67
2025-11-01,New York,US,40.71,-74.01,14.4,7.6,10.3,0.0,0.0,22.0,55
2025-11-02,New York,US,40.71,-74.01,14.9,4.0,8.9,0.0,0.0,9.3,72
2025-11-03,New York,US,40.71,-74.01,14.0,6.2,10.1,0.1,0.1,16.3,79
2025-11-04,New York,US,40.71,-74.01,14.9,8.1,10.9,0.0,0.0,23.1,48
2025-11-05,New York,US,40.71,-74.01,18.3,4.0,11.1,0.0,0.0,20.6,56
2025-11-06,New York,US,40.71,-74.01,13.7,5.3,9.5,1.6,1.6,23.4,53
2025-11-07,New York,US,40.71,-74.01,15.4,1.8,8.7,0.0,0.0,18.2,63
2025-11-08,New York,US,40.71,-74.01,18.5,11.9,14.2,4.8,4.8,15.2,73
2025-11-09,New York,US,40.71,-74.01,16.4,8.5,12.8,0.2,0.2,16.5,86
2025-11-10,New York,US,40.71,-74.01,13.9,2.2,10.1,11.9,11.9,17.3,84
2025-11-11,New York,US,40.71,-74.01,4.3,0.8,2.4,0.5,0.0,28.2,58
2025-11-12,New York,US,40.71,-74.01,9.2,2.2,5.5,0.0,0.0,15.6,60
2025-11-13,New York,US,40.71,-74.01,10.4,5.0,7.3,1.8,1.8,21.1,65
2025-11-14,New York,US,40.71,-74.01,10.1,2.9,6.3,0.0,0.0,16.5,64
2025-11-15,New York,US,40.71,-74.01,8.8,1.3,5.8,0.8,0.8,13.0,69
2025-11-16,New York,US,40.71,-74.01,13.0,4.7,9.6,0.2,0.2,25.8,60
2025-11-17,New York,US,40.71,-74.01,6.2,1.4,4.0,0.0,0.0,25.5,50
2025-11-18,New York,US,40.71,-74.01,7.9,0.9,4.5,0.0,0.0,16.1,54
2025-11-19,New York,US,40.71,-74.01,8.2,2.0,4.8,4.6,3.8,8.7,78
2025-11-20,New York,US,40.71,-74.01,7.8,0.0,3.2,0.0,0.0,6.6,72
2025-11-21,New York,US,40.71,-74.01,10.9,2.5,6.9,0.0,0.0,14.4,83
2025-11-22,New York,US,40.71,-74.01,11.0,4.3,7.9,5.1,5.1,14.2,80
2025-11-23,New York,US,40.71,-74.01,7.7,-0.9,3.8,0.0,0.0,12.2,74
2025-11-24,New York,US,40.71,-74.01,11.4,4.2,6.8,0.0,0.0,13.5,61
2025-11-25,New York,US,40.71,-74.01,12.7,2.9,7.7,10.2,10.2,18.0,79
2025-11-26,New York,US,40.71,-74.01,15.4,10.9,13.2,4.6,4.6,17.6,92
2025-11-27,New York,US,40.71,-74.01,10.4,2.5,5.6,0.0,0.0,20.0,51
2025-11-28,New York,US,40.71,-74.01,5.7,0.1,2.5,0.0,0.0,25.9,51
2025-11-29,New York,US,40.71,-74.01,5.8,-0.2,1.8,0.0,0.0,16.0,55
2025-11-30,New York,US,40.71,-74.01,4.9,-0.3,2.8,3.3,3.3,12.5,80
2025-12-01,New York,US,40.71,-74.01,6.1,-0.3,3.2,0.0,0.0,17.8,57
2025-12-02,New York,US,40.71,-74.01,3.0,-1.6,0.8,17.2,17.0,17.2,87
2025-12-03,New York,US,40.71,-74.01,4.2,-1.3,1.2,0.0,0.0,17.7,70
2025-12-04,New York,US,40.71,-74.01,5.4,-3.4,0.6,0.1,0.0,20.4,66
2025-12-05,New York,US,40.71,-74.01,-0.8,-6.7,-3.5,0.0,0.0,14.5,56
2025-12-06,New York,US,40.71,-74.01,4.3,-1.8,0.5,0.4,0.0,9.7,75
2025-12-07,New York,US,40.71,-74.01,5.1,-1.7,1.5,0.0,0.0,11.8,69
2025-12-08,New York,US,40.71,-74.01,1.8,-4.4,-1.8,0.0,0.0,18.6,48
2025-12-09,New York,US,40.71,-74.01,-0.3,-7.4,-3.9,0.0,0.0,15.8,42
2025-12-10,New York,US,40.71,-74.01,6.4,-0.6,2.5,3.1,3.1,18.3,77
2025-12-11,New York,US,40.71,-74.01,4.0,-2.2,0.8,0.0,0.0,24.1,58
2025-12-12,New York,US,40.71,-74.01,1.5,-4.8,-1.9,0.0,0.0,16.1,48
2025-12-13,New York,US,40.71,-74.01,3.8,-4.4,-0.7,0.8,0.0,8.0,67
2025-12-14,New York,US,40.71,-74.01,0.5,-7.8,-2.6,11.7,0.0,19.0,83
2025-12-15,New York,US,40.71,-74.01,-2.9,-8.6,-6.2,0.0,0.0,18.1,70
2025-12-16,New York,US,40.71,-74.01,-2.3,-9.3,-5.6,0.0,0.0,11.7,75
2025-12-17,New York,US,40.71,-74.01,4.3,-6.4,-0.6,0.0,0.0,14.5,71
2025-12-18,New York,US,40.71,-74.01,5.9,-4.6,1.6,0.0,0.0,12.2,86
2025-12-19,New York,US,40.71,-74.01,14.5,-0.4,9.0,26.2,26.2,30.6,80
2025-12-20,New York,US,40.71,-74.01,2.5,-2.1,-0.1,0.0,0.0,18.9,60
2025-12-21,New York,US,40.71,-74.01,7.9,-1.8,2.4,0.0,0.0,22.8,58
2025-12-22,New York,US,40.71,-74.01,3.1,-3.0,-0.6,0.0,0.0,14.1,56
2025-12-23,New York,US,40.71,-74.01,3.1,0.2,1.4,2.9,0.8,10.8,84
2025-12-24,New York,US,40.71,-74.01,7.4,-0.9,3.4,0.0,0.0,24.6,71
2025-12-25,New York,US,40.71,-74.01,8.4,-1.6,2.0,0.0,0.0,21.2,64
2025-12-26,New York,US,40.71,-74.01,-2.7,-5.8,-4.1,7.4,0.0,12.0,56
2025-12-27,New York,US,40.71,-74.01,-1.0,-7.3,-3.6,5.3,0.4,16.3,90
2025-12-28,New York,US,40.71,-74.01,1.0,-11.6,-5.8,0.9,0.9,9.4,90
2025-12-29,New York,US,40.71,-74.01,7.3,-1.4,3.5,3.9,3.9,23.8,84
2025-12-30,New York,US,40.71,-74.01,-0.2,-3.0,-1.3,0.0,0.0,25.5,47
2025-12-31,New York,US,40.71,-74.01,-0.2,-3.7,-2.2,0.0,0.0,16.5,50
2025-01-01,Los Angeles,US,34.05,-118.24,20.0,8.9,13.1,0.0,0.0,3.9,53
2025-01-02,Los Angeles,US,34.05,-118.24,25.5,9.8,15.9,0.0,0.0,3.4,41
2025-01-03,Los Angeles,US,34.05,-118.24,19.2,9.4,13.7,0.0,0.0,9.3,65
2025-01-04,Los Angeles,US,34.05,-118.24,17.2,8.2,12.0,0.0,0.0,10.2,79
2025-01-05,Los Angeles,US,34.05,-118.24,24.1,6.6,14.3,0.0,0.0,5.2,35
2025-01-06,Los Angeles,US,34.05,-118.24,23.2,9.4,15.3,0.0,0.0,6.3,34
2025-01-07,Los Angeles,US,34.05,-118.24,22.2,8.1,15.4,0.0,0.0,29.3,37
2025-01-08,Los Angeles,US,34.05,-118.24,22.0,13.2,16.9,0.0,0.0,23.4,14
2025-01-09,Los Angeles,US,34.05,-118.24,23.0,5.8,14.0,0.0,0.0,12.9,17
2025-01-10,Los Angeles,US,34.05,-118.24,20.7,6.9,13.0,0.0,0.0,7.9,21
2025-01-11,Los Angeles,US,34.05,-118.24,20.7,8.8,13.6,0.0,0.0,10.9,28
2025-01-12,Los Angeles,US,34.05,-118.24,20.2,5.9,12.4,0.0,0.0,11.2,21
2025-01-13,Los Angeles,US,34.05,-118.24,19.5,4.7,11.5,0.0,0.0,8.0,20
2025-01-14,Los Angeles,US,34.05,-118.24,19.0,2.8,10.4,0.0,0.0,10.9,22
2025-01-15,Los Angeles,US,34.05,-118.24,21.1,4.9,12.4,0.0,0.0,5.9,22
2025-01-16,Los Angeles,US,34.05,-118.24,20.6,4.0,11.7,0.0,0.0,10.6,31
2025-01-17,Los Angeles,US,34.05,-118.24,16.5,6.8,11.3,0.0,0.0,7.7,74
2025-01-18,Los Angeles,US,34.05,-118.24,17.8,7.3,11.6,0.0,0.0,9.4,71
2025-01-19,Los Angeles,US,34.05,-118.24,16.6,7.0,10.8,0.0,0.0,8.6,80
2025-01-20,Los Angeles,US,34.05,-118.24,21.1,5.6,12.5,0.0,0.0,9.0,51
2025-01-21,Los Angeles,US,34.05,-118.24,19.6,3.8,11.7,0.0,0.0,7.7,13
2025-01-22,Los Angeles,US,34.05,-118.24,25.1,6.9,14.6,0.0,0.0,8.5,11
2025-01-23,Los Angeles,US,34.05,-118.24,24.8,7.7,15.3,0.0,0.0,9.5,9
2025-01-24,Los Angeles,US,34.05,-118.24,23.4,5.9,14.3,0.0,0.0,9.2,11
2025-01-25,Los Angeles,US,34.05,-118.24,16.5,7.3,12.1,2.0,2.0,16.5,49
2025-01-26,Los Angeles,US,34.05,-118.24,12.2,8.2,10.1,16.8,16.8,13.3,85
2025-01-27,Los Angeles,US,34.05,-118.24,13.4,5.9,9.3,0.1,0.1,11.7,79
2025-01-28,Los Angeles,US,34.05,-118.24,15.1,4.5,9.3,0.0,0.0,7.1,82
2025-01-29,Los Angeles,US,34.05,-118.24,15.2,5.8,10.3,0.0,0.0,8.8,81
2025-01-30,Los Angeles,US,34.05,-118.24,14.2,6.3,10.3,0.0,0.0,8.4,81
2025-01-31,Los Angeles,US,34.05,-118.24,16.6,5.2,10.3,0.0,0.0,8.4,77
2025-02-01,Los Angeles,US,34.05,-118.24,19.8,8.6,12.9,0.0,0.0,7.3,71
2025-02-02,Los Angeles,US,34.05,-118.24,23.3,9.4,15.1,0.0,0.0,6.5,73
2025-02-03,Los Angeles,US,34.05,-118.24,19.8,10.0,13.6,0.0,0.0,9.1,83
2025-02-04,Los Angeles,US,34.05,-118.24,17.9,8.8,13.0,0.3,0.3,10.9,81
2025-02-05,Los Angeles,US,34.05,-118.24,15.5,11.9,13.7,6.7,6.7,10.5,87
2025-02-06,Los Angeles,US,34.05,-118.24,17.6,13.3,14.8,7.7,7.7,14.0,89
2025-02-07,Los Angeles,US,34.05,-118.24,17.2,10.6,14.2,16.3,16.3,11.9,89
2025-02-08,Los Angeles,US,34.05,-118.24,16.6,7.7,11.6,0.0,0.0,5.3,84
2025-02-09,Los Angeles,US,34.05,-118.24,20.5,6.1,12.4,0.0,0.0,9.0,70
2025-02-10,Los Angeles,US,34.05,-118.24,16.3,7.6,11.6,0.1,0.1,9.4,77
2025-02-11,Los Angeles,US,34.05,-118.24,16.0,7.5,11.6,0.0,0.0,16.0,72
2025-02-12,Los Angeles,US,34.05,-118.24,12.2,9.1,10.9,2.9,2.9,14.3,83
2025-02-13,Los Angeles,US,34.05,-118.24,15.1,11.9,13.3,37.9,37.9,21.3,95
2025-02-14,Los Angeles,US,34.05,-118.24,16.8,11.1,13.4,4.1,4.1,14.0,82
2025-02-15,Los Angeles,US,34.05,-118.24,17.8,7.3,11.9,0.0,0.0,10.7,78
2025-02-16,Los Angeles,US,34.05,-118.24,20.9,8.2,14.1,0.0,0.0,4.3,64
2025-02-17,Los Angeles,US,34.05,-118.24,19.6,9.4,13.8,0.0,0.0,7.0,70
2025-02-18,Los Angeles,US,34.05,-118.24,17.8,9.6,12.3,0.0,0.0,7.5,84
2025-02-19,Los Angeles,US,34.05,-118.24,21.6,8.1,13.6,0.0,0.0,5.9,74
2025-02-20,Los Angeles,US,34.05,-118.24,21.9,8.7,14.0,0.0,0.0,6.8,76
2025-02-21,Los Angeles,US,34.05,-118.24,23.0,7.6,14.3,0.0,0.0,8.1,64
2025-02-22,Los Angeles,US,34.05,-118.24,24.3,7.2,14.7,0.0,0.0,4.7,61
2025-02-23,Los Angeles,US,34.05,-118.24,25.4,7.5,15.6,0.0,0.0,10.3,58
2025-02-24,Los Angeles,US,34.05,-118.24,24.1,12.9,16.9,0.0,0.0,8.5,57
2025-02-25,Los Angeles,US,34.05,-118.24,23.3,9.0,15.5,0.0,0.0,7.7,67
2025-02-26,Los Angeles,US,34.05,-118.24,26.1,8.3,16.1,0.0,0.0,5.7,66
2025-02-27,Los Angeles,US,34.05,-118.24,25.4,9.3,16.7,0.0,0.0,8.0,53
2025-02-28,Los Angeles,US,34.05,-118.24,23.6,9.6,15.8,0.0,0.0,13.7,57
2025-03-01,Los Angeles,US,34.05,-118.24,18.6,10.1,13.7,0.4,0.4,12.0,82
2025-03-02,Los Angeles,US,34.05,-118.24,17.1,9.9,13.2,1.4,1.4,19.7,75
2025-03-03,Los Angeles,US,34.05,-118.24,18.9,7.1,12.3,0.0,0.0,15.1,58
2025-03-04,Los Angeles,US,34.05,-118.24,20.7,9.6,13.6,0.0,0.0,14.0,61
2025-03-05,Los Angeles,US,34.05,-118.24,13.4,9.6,11.6,18.8,18.8,10.9,90
2025-03-06,Los Angeles,US,34.05,-118.24,12.4,7.1,9.4,7.1,7.1,18.0,82
2025-03-07,Los Angeles,US,34.05,-118.24,17.6,4.7,10.1,0.1,0.1,12.3,72
2025-03-08,Los Angeles,US,34.05,-118.24,18.4,4.6,11.1,0.0,0.0,6.4,73
2025-03-09,Los Angeles,US,34.05,-118.24,22.5,6.1,13.4,0.0,0.0,9.6,64
2025-03-10,Los Angeles,US,34.05,-118.24,22.3,6.7,14.4,0.0,0.0,11.0,52
2025-03-11,Los Angeles,US,34.05,-118.24,16.5,11.1,13.1,3.0,3.0,16.5,66
2025-03-12,Los Angeles,US,34.05,-118.24,17.6,10.2,13.5,3.2,3.2,15.5,78
2025-03-13,Los Angeles,US,34.05,-118.24,13.3,7.8,11.1,22.6,22.6,19.8,78
2025-03-14,Los Angeles,US,34.05,-118.24,10.5,4.6,8.3,2.6,2.6,14.3,81
2025-03-15,Los Angeles,US,34.05,-118.24,17.5,6.3,11.8,0.0,0.0,13.0,71
2025-03-16,Los Angeles,US,34.05,-118.24,19.7,8.1,12.8,0.0,0.0,9.1,70
2025-03-17,Los Angeles,US,34.05,-118.24,18.5,9.6,12.6,0.4,0.4,12.2,81
2025-03-18,Los Angeles,US,34.05,-118.24,20.2,7.6,12.9,0.0,0.0,17.4,59
2025-03-19,Los Angeles,US,34.05,-118.24,25.0,5.8,15.4,0.0,0.0,11.5,49
2025-03-20,Los Angeles,US,34.05,-118.24,25.9,9.8,16.7,0.0,0.0,13.9,40
2025-03-21,Los Angeles,US,34.05,-118.24,25.9,8.9,16.5,0.0,0.0,12.3,51
2025-03-22,Los Angeles,US,34.05,-118.24,25.2,11.4,17.2,0.0,0.0,14.5,56
2025-03-23,Los Angeles,US,34.05,-118.24,25.6,11.9,17.2,0.0,0.0,9.4,64
2025-03-24,Los Angeles,US,34.05,-118.24,32.8,10.8,19.5,0.0,0.0,11.8,62
2025-03-25,Los Angeles,US,34.05,-118.24,27.4,12.6,17.2,0.0,0.0,12.9,72
2025-03-26,Los Angeles,US,34.05,-118.24,20.3,11.8,14.8,0.0,0.0,12.5,76
2025-03-27,Los Angeles,US,34.05,-118.24,22.2,10.3,15.2,0.0,0.0,15.4,75
2025-03-28,Los Angeles,US,34.05,-118.24,22.8,12.2,16.3,0.0,0.0,17.0,67
2025-03-29,Los Angeles,US,34.05,-118.24,21.4,11.6,15.6,0.0,0.0,12.7,69
2025-03-30,Los Angeles,US,34.05,-118.24,18.2,11.7,14.5,1.1,1.1,12.5,71
2025-03-31,Los Angeles,US,34.05,-118.24,20.4,12.6,15.4,2.1,2.1,13.7,79
2025-04-01,Los Angeles,US,34.05,-118.24,19.6,9.9,14.2,0.1,0.1,19.7,62
2025-04-02,Los Angeles,US,34.05,-118.24,20.1,8.6,13.9,0.3,0.3,20.0,51
2025-04-03,Los Angeles,US,34.05,-118.24,21.1,8.9,13.9,0.7,0.7,15.5,57
2025-04-04,Los Angeles,US,34.05,-118.24,24.0,7.8,15.1,0.0,0.0,21.6,51
2025-04-05,Los Angeles,US,34.05,-118.24,28.4,8.2,18.3,0.0,0.0,18.7,34
2025-04-06,Los Angeles,US,34.05,-118.24,29.3,9.7,18.9,0.0,0.0,14.8,31
2025-04-07,Los Angeles,US,34.05,-118.24,28.0,12.1,19.0,0.0,0.0,11.4,43
2025-04-08,Los Angeles,US,34.05,-118.24,28.0,12.2,19.5,0.0,0.0,12.1,51
2025-04-09,Los Angeles,US,34.05,-118.24,30.1,12.6,20.6,0.0,0.0,12.9,54
2025-04-10,Los Angeles,US,34.05,-118.24,30.9,13.1,20.5,0.0,0.0,12.4,57
2025-04-11,Los Angeles,US,34.05,-118.24,30.2,13.2,20.9,0.0,0.0,12.4,57
2025-04-12,Los Angeles,US,34.05,-118.24,26.4,12.7,18.4,0.0,0.0,11.1,69
2025-04-13,Los Angeles,US,34.05,-118.24,24.9,12.9,17.3,0.0,0.0,11.6,69
2025-04-14,Los Angeles,US,34.05,-118.24,23.2,11.9,15.9,0.0,0.0,13.2,71
2025-04-15,Los Angeles,US,34.05,-118.24,21.0,9.9,15.0,0.0,0.0,12.3,68
2025-04-16,Los Angeles,US,34.05,-118.24,20.0,10.6,15.2,0.0,0.0,12.5,64
2025-04-17,Los Angeles,US,34.05,-118.24,17.4,12.3,14.8,0.0,0.0,11.5,67
2025-04-18,Los Angeles,US,34.05,-118.24,18.4,11.9,15.0,0.0,0.0,12.1,68
2025-04-19,Los Angeles,US,34.05,-118.24,23.8,9.4,16.5,0.0,0.0,13.0,59
2025-04-20,Los Angeles,US,34.05,-118.24,25.7,11.6,17.8,0.0,0.0,13.2,55
2025-04-21,Los Angeles,US,34.05,-118.24,24.2,11.4,16.6,0.0,0.0,13.4,68
2025-04-22,Los Angeles,US,34.05,-118.24,22.0,11.6,15.7,0.0,0.0,11.9,69
2025-04-23,Los Angeles,US,34.05,-118.24,21.2,13.0,15.9,0.0,0.0,12.0,66
2025-04-24,Los Angeles,US,34.05,-118.24,21.7,13.4,16.3,0.3,0.3,12.9,63
2025-04-25,Los Angeles,US,34.05,-118.24,18.8,12.3,15.0,0.8,0.8,14.8,63
2025-04-26,Los Angeles,US,34.05,-118.24,15.9,10.7,12.9,6.1,6.1,14.5,70
2025-04-27,Los Angeles,US,34.05,-118.24,17.4,8.9,13.4,0.1,0.1,10.7,70
2025-04-28,Los Angeles,US,34.05,-118.24,22.5,10.5,15.6,0.0,0.0,12.8,67
2025-04-29,Los Angeles,US,34.05,-118.24,26.0,11.0,17.1,0.0,0.0,13.3,66
2025-04-30,Los Angeles,US,34.05,-118.24,24.8,13.2,16.8,0.0,0.0,12.8,71
2025-05-01,Los Angeles,US,34.05,-118.24,23.4,12.1,16.6,0.0,0.0,13.0,71
2025-05-02,Los Angeles,US,34.05,-118.24,24.0,12.9,17.0,0.0,0.0,10.9,72
2025-05-03,Los Angeles,US,34.05,-118.24,23.4,14.4,17.0,0.0,0.0,13.6,71
2025-05-04,Los Angeles,US,34.05,-118.24,20.0,14.1,16.4,0.3,0.3,10.7,68
2025-05-05,Los Angeles,US,34.05,-118.24,23.1,14.0,17.3,0.1,0.1,11.9,65
2025-05-06,Los Angeles,US,34.05,-118.24,21.9,14.4,16.9,0.4,0.4,10.2,69
2025-05-07,Los Angeles,US,34.05,-118.24,24.5,13.4,18.3,0.0,0.0,11.4,64
2025-05-08,Los Angeles,US,34.05,-118.24,29.0,12.9,20.4,0.0,0.0,11.3,60
2025-05-09,Los Angeles,US,34.05,-118.24,36.2,16.0,25.7,0.0,0.0,13.0,44
2025-05-10,Los Angeles,US,34.05,-118.24,39.6,18.0,28.0,0.0,0.0,14.1,39
2025-05-11,Los Angeles,US,34.05,-118.24,35.5,18.2,25.7,0.0,0.0,12.9,44
2025-05-12,Los Angeles,US,34.05,-118.24,24.8,15.1,19.0,0.0,0.0,13.7,64
2025-05-13,Los Angeles,US,34.05,-118.24,23.7,12.9,17.8,0.0,0.0,12.5,55
2025-05-14,Los Angeles,US,34.05,-118.24,24.0,12.1,18.0,0.0,0.0,14.8,58
2025-05-15,Los Angeles,US,34.05,-118.24,26.2,13.3,18.7,0.0,0.0,12.9,64
2025-05-16,Los Angeles,US,34.05,-118.24,24.5,14.1,17.9,0.0,0.0,12.6,69
2025-05-17,Los Angeles,US,34.05,-118.24,19.9,13.5,16.6,0.7,0.7,11.7,70
2025-05-18,Los Angeles,US,34.05,-118.24,25.1,12.7,17.8,0.0,0.0,18.2,67
2025-05-19,Los Angeles,US,34.05,-118.24,28.1,13.1,20.0,0.0,0.0,11.9,60
2025-05-20,Los Angeles,US,34.05,-118.24,32.2,14.9,23.4,0.0,0.0,12.0,47
2025-05-21,Los Angeles,US,34.05,-118.24,33.0,15.9,24.0,0.0,0.0,14.8,48
2025-05-22,Los Angeles,US,34.05,-118.24,30.5,15.6,22.4,0.0,0.0,11.5,59
2025-05-23,Los Angeles,US,34.05,-118.24,27.0,14.4,20.0,0.0,0.0,11.8,67
2025-05-24,Los Angeles,US,34.05,-118.24,24.9,15.9,19.5,0.0,0.0,11.8,63
2025-05-25,Los Angeles,US,34.05,-118.24,24.9,15.6,19.0,0.0,0.0,12.3,65
2025-05-26,Los Angeles,US,34.05,-118.24,26.1,15.1,19.1,0.0,0.0,12.1,68
2025-05-27,Los Angeles,US,34.05,-118.24,27.4,14.6,19.6,0.0,0.0,14.3,68
2025-05-28,Los Angeles,US,34.05,-118.24,24.9,15.8,18.8,0.0,0.0,15.6,69
2025-05-29,Los Angeles,US,34.05,-118.24,27.1,15.4,20.2,0.0,0.0,11.8,63
2025-05-30,Los Angeles,US,34.05,-118.24,35.2,15.9,23.5,0.0,0.0,11.8,59
2025-05-31,Los Angeles,US,34.05,-118.24,32.8,16.5,23.4,0.0,0.0,13.6,63
2025-06-01,Los Angeles,US,34.05,-118.24,29.6,17.0,22.3,0.0,0.0,14.8,62
2025-06-02,Los Angeles,US,34.05,-118.24,26.1,15.9,20.2,0.0,0.0,12.9,68
2025-06-03,Los Angeles,US,34.05,-118.24,23.7,15.8,18.6,4.6,4.6,12.1,76
2025-06-04,Los Angeles,US,34.05,-118.24,23.0,14.9,17.9,0.0,0.0,12.0,79
2025-06-05,Los Angeles,US,34.05,-118.24,23.3,15.9,18.4,0.0,0.0,12.1,74
2025-06-06,Los Angeles,US,34.05,-118.24,25.2,15.1,18.8,0.0,0.0,13.4,73
2025-06-07,Los Angeles,US,34.05,-118.24,25.2,15.1,19.0,0.0,0.0,12.8,71
2025-06-08,Los Angeles,US,34.05,-118.24,25.6,14.1,18.5,0.0,0.0,10.9,75
2025-06-09,Los Angeles,US,34.05,-118.24,26.9,15.1,19.7,0.0,0.0,11.1,71
2025-06-10,Los Angeles,US,34.05,-118.24,28.6,15.2,20.1,0.0,0.0,12.3,70
2025-06-11,Los Angeles,US,34.05,-118.24,29.1,15.1,20.6,0.0,0.0,12.1,70
2025-06-12,Los Angeles,US,34.05,-118.24,28.6,15.1,20.7,0.0,0.0,11.7,69
2025-06-13,Los Angeles,US,34.05,-118.24,28.2,14.8,20.5,0.0,0.0,12.4,68
2025-06-14,Los Angeles,US,34.05,-118.24,30.8,15.4,21.8,0.0,0.0,12.8,66
2025-06-15,Los Angeles,US,34.05,-118.24,34.3,16.0,23.6,0.0,0.0,12.1,59
2025-06-16,Los Angeles,US,34.05,-118.24,33.2,16.4,24.2,0.0,0.0,11.0,54
2025-06-17,Los Angeles,US,34.05,-118.24,33.3,16.5,24.7,0.0,0.0,12.1,49
2025-06-18,Los Angeles,US,34.05,-118.24,32.8,17.8,24.6,0.0,0.0,13.0,54
2025-06-19,Los Angeles,US,34.05,-118.24,29.1,17.2,21.6,0.0,0.0,12.9,67
2025-06-20,Los Angeles,US,34.05,-118.24,27.7,16.1,20.9,0.0,0.0,11.9,67
2025-06-21,Los Angeles,US,34.05,-118.24,26.7,16.3,20.4,0.0,0.0,13.1,63
2025-06-22,Los Angeles,US,34.05,-118.24,28.1,15.1,21.0,0.0,0.0,14.4,60
2025-06-23,Los Angeles,US,34.05,-118.24,26.9,16.6,20.8,0.0,0.0,11.7,64
2025-06-24,Los Angeles,US,34.05,-118.24,26.1,15.9,19.6,0.0,0.0,13.3,68
2025-06-25,Los Angeles,US,34.05,-118.24,28.6,16.1,20.8,0.0,0.0,12.9,67
2025-06-26,Los Angeles,US,34.05,-118.24,29.2,16.5,21.2,0.0,0.0,12.4,69
2025-06-27,Los Angeles,US,34.05,-118.24,30.7,15.6,22.0,0.0,0.0,12.9,66
2025-06-28,Los Angeles,US,34.05,-118.24,31.8,15.6,22.6,0.0,0.0,12.5,62
2025-06-29,Los Angeles,US,34.05,-118.24,31.4,15.6,22.4,0.0,0.0,12.1,64
2025-06-30,Los Angeles,US,34.05,-118.24,30.5,15.6,21.8,0.0,0.0,14.3,67
2025-07-01,Los Angeles,US,34.05,-118.24,28.4,15.0,20.7,0.0,0.0,11.8,69
2025-07-02,Los Angeles,US,34.05,-118.24,27.6,15.2,20.4,0.0,0.0,12.6,68
2025-07-03,Los Angeles,US,34.05,-118.24,28.8,16.0,21.3,0.0,0.0,11.6,65
2025-07-04,Los Angeles,US,34.05,-118.24,30.1,16.7,22.4,0.0,0.0,12.4,64
2025-07-05,Los Angeles,US,34.05,-118.24,32.4,16.3,23.3,0.0,0.0,12.1,60
2025-07-06,Los Angeles,US,34.05,-118.24,30.9,16.1,22.5,0.0,0.0,12.3,61
2025-07-07,Los Angeles,US,34.05,-118.24,29.0,15.8,21.5,0.0,0.0,11.6,63
2025-07-08,Los Angeles,US,34.05,-118.24,31.1,15.3,22.8,0.0,0.0,12.8,57
2025-07-09,Los Angeles,US,34.05,-118.24,34.3,16.9,24.5,0.0,0.0,12.2,53
2025-07-10,Los Angeles,US,34.05,-118.24,34.1,16.6,24.8,0.0,0.0,12.1,56
2025-07-11,Los Angeles,US,34.05,-118.24,30.4,16.6,22.7,0.0,0.0,10.5,65
2025-07-12,Los Angeles,US,34.05,-118.24,29.5,16.9,21.7,0.0,0.0,11.1,69
2025-07-13,Los Angeles,US,34.05,-118.24,28.1,16.5,21.0,0.0,0.0,11.8,72
2025-07-14,Los Angeles,US,34.05,-118.24,29.0,16.9,20.9,0.0,0.0,13.0,70
2025-07-15,Los Angeles,US,34.05,-118.24,28.5,15.6,21.1,0.0,0.0,11.3,67
2025-07-16,Los Angeles,US,34.05,-118.24,28.8,16.0,21.6,0.0,0.0,11.4,64
2025-07-17,Los Angeles,US,34.05,-118.24,29.0,16.8,22.0,0.0,0.0,12.6,64
2025-07-18,Los Angeles,US,34.05,-118.24,28.2,17.4,22.2,0.0,0.0,12.4,66
2025-07-19,Los Angeles,US,34.05,-118.24,28.4,18.4,22.0,0.0,0.0,12.7,70
2025-07-20,Los Angeles,US,34.05,-118.24,28.0,18.8,21.9,0.0,0.0,12.0,69
2025-07-21,Los Angeles,US,34.05,-118.24,27.8,18.6,21.8,0.0,0.0,11.0,66
2025-07-22,Los Angeles,US,34.05,-118.24,27.2,18.6,21.8,0.2,0.2,12.1,66
2025-07-23,Los Angeles,US,34.05,-118.24,28.3,17.9,22.0,0.0,0.0,12.8,64
2025-07-24,Los Angeles,US,34.05,-118.24,29.2,15.8,21.7,0.0,0.0,13.2,66
2025-07-25,Los Angeles,US,34.05,-118.24,27.8,15.9,20.8,0.0,0.0,13.6,68
